,Feedt,S_It,S_St,X_It,X_St,X_BHt,X_BA,X_P
179,0.17674077484788833,0.029999999999795468,0.0009037408923673063,0.003662482672063869,0.00015833842466145954,0.008091220579867945,0.00046937599164321027,0.0011925469495373327
180,0.1253788915987708,0.02999999999988854,0.0008368357233426785,0.0036624826723062943,0.00011973847511180806,0.0066615784442839885,0.0004950169069800806,0.0009850380306570864
181,0.22161790092142136,0.02999999999991541,0.0009887969843399552,0.0036624826723059686,0.00020184045551145923,0.009336577457654469,0.0004441573230893231,0.0013728634359954364
182,0.12294454246545543,0.030000000000000016,0.000833505556698004,0.003662482672329099,0.00011799984101005945,0.006593729625031945,0.000496542405234458,0.00097517252835827
183,0.13742067571613692,0.02999999999988929,0.0008527882340059508,0.003662482672306607,0.0001284103430416454,0.00699687919428868,0.0004890619097347428,0.0010337228674577922
184,0.20957689309862576,0.029999999999901956,0.0009596810922453067,0.0036624826723063108,0.00018829559498177343,0.009003209049922576,0.0004512364026157743,0.0013246759239634227
185,0.14769314902227793,0.029999999999899284,0.0008659624685998509,0.0036624826721577386,0.00013594054257998325,0.007282834700056358,0.00048424860905652803,0.0010752329246784037
186,0.1982707368967651,0.030000000000000034,0.000937273480250581,0.003662482672328388,0.00017704499428308578,0.008689533503269708,0.0004578392231082921,0.0012792606424222564
187,0.21592319618387382,0.029999999999884987,0.0009743135871386104,0.0036624826723014982,0.0001952159697260919,0.009179012559135367,0.00044749528343715456,0.0013500992488087787
188,0.19059067791261364,0.030000000000000006,0.0009242815638947665,0.0036624826723290795,0.0001700513878911827,0.008476224141821921,0.0004620334463411737,0.00124835455054166
